Date,KRW,DXY,OIL,KOSPI,US10Y,SP500,VIX,KOR_RATE,US_CPI
2015-06-08,1122.300048828125,95.30000305175781,58.13999938964844,2065.18994140625,2.38100004196167,2079.280029296875,15.289999961853027,0.75,237.657
2015-06-09,1117.1099853515625,95.16999816894531,60.13999938964844,2064.030029296875,2.4170000553131104,2080.14990234375,14.470000267028809,0.75,237.657
2015-06-10,1119.0799560546875,94.6500015258789,61.43000030517578,2051.320068359375,2.4779999256134033,2105.199951171875,13.220000267028809,0.75,237.657
2015-06-11,1108.719970703125,94.9800033569336,60.77000045776367,2056.610107421875,2.382999897003174,2108.860107421875,12.850000381469727,0.75,237.657
2015-06-12,1110.4000244140625,94.97000122070312,59.959999084472656,2052.169921875,2.384999990463257,2094.110107421875,13.779999732971191,0.75,237.657
2015-06-15,1110.3499755859375,94.80999755859375,59.52000045776367,2042.3199462890625,2.3580000400543213,2084.429931640625,15.390000343322754,0.75,237.657
2015-06-16,1114.530029296875,95.0,59.970001220703125,2028.719970703125,2.318000078201294,2096.2900390625,14.8100004196167,0.75,237.657
2015-06-17,1116.77001953125,94.30000305175781,59.91999816894531,2034.8599853515625,2.305999994277954,2100.43994140625,14.5,0.75,237.657
2015-06-18,1111.5899658203125,94.04000091552734,60.45000076293945,2041.8800048828125,2.3510000705718994,2121.239990234375,13.1899995803833,0.75,237.657
2015-06-19,1103.25,94.08999633789062,59.61000061035156,2046.9599609375,2.2669999599456787,2109.989990234375,13.960000038146973,0.75,237.657
2015-06-22,1101.219970703125,94.33000183105469,59.68000030517578,2055.159912109375,2.359999895095825,2122.85009765625,12.739999771118164,0.75,237.657
2015-06-23,1098.780029296875,95.43000030517578,61.0099983215332,2081.199951171875,2.4089999198913574,2124.199951171875,12.109999656677246,0.75,237.657
2015-06-24,1103.969970703125,95.26000213623047,60.27000045776367,2085.530029296875,2.371000051498413,2108.580078125,13.260000228881836,0.75,237.657
2015-06-25,1107.9200439453125,95.19000244140625,59.70000076293945,2085.06005859375,2.3929998874664307,2102.31005859375,14.010000228881836,0.75,237.657
2015-06-26,1109.93994140625,95.47000122070312,59.630001068115234,2090.260009765625,2.4760000705718994,2101.489990234375,14.020000457763672,0.75,237.657
2015-06-29,1120.9000244140625,94.79000091552734,58.33000183105469,2060.489990234375,2.3310000896453857,2057.639892578125,18.850000381469727,0.75,237.657
2015-06-30,1118.219970703125,95.48999786376953,59.470001220703125,2074.199951171875,2.3350000381469727,2063.110107421875,18.229999542236328,0.75,237.657
2015-07-01,1117.56005859375,96.30999755859375,56.959999084472656,2097.889892578125,2.4179999828338623,2077.419921875,16.09000015258789,0.75,238.034
2015-07-02,1122.9300537109375,96.11000061035156,56.93000030517578,2107.330078125,2.3929998874664307,2076.780029296875,16.790000915527344,0.75,238.034
2015-07-03,1120.949951171875,,,2104.409912109375,,,,0.75,238.034
2015-07-06,1120.949951171875,96.30000305175781,52.529998779296875,2053.929931640625,2.2780001163482666,2068.760009765625,17.010000228881836,0.75,238.034
2015-07-07,1124.22998046875,96.87000274658203,52.33000183105469,2040.2900390625,2.2309999465942383,2081.340087890625,16.09000015258789,0.75,238.034
